r,a,n,g,e,0,0,0,0,0,0,0,0,0,0,0
d,a,n,z,a,0,0,0,0,0,0,0,0,0,0,0
b,i,r,d,0,0,0,0,0,0,0,0,0,0,0,0
z,a,h,l,e,n,0,0,0,0,0,0,0,0,0,0
s,c,h,l,a,g,0,0,0,0,0,0,0,0,0,0
b,o,m,u,l,l,0,0,0,0,0,0,0,0,0,0
o,b,e,r,f,l,ä,c,h,e,0,0,0,0,0,0
t,y,p,0,0,0,0,0,0,0,0,0,0,0,0,0
w,a,r,m,0,0,0,0,0,0,0,0,0,0,0,0
l,o,n,g,0,0,0,0,0,0,0,0,0,0,0,0
r,e,i,f,e,n,0,0,0,0,0,0,0,0,0,0
d,o,n,e,0,0,0,0,0,0,0,0,0,0,0,0
v,a,l,l,e,y,0,0,0,0,0,0,0,0,0,0
m,i,n,d,r,e,0,0,0,0,0,0,0,0,0,0
s,e,m,i,l,l,a,0,0,0,0,0,0,0,0,0
d,e,s,c,r,i,b,e,0,0,0,0,0,0,0,0
u,s,o,0,0,0,0,0,0,0,0,0,0,0,0,0
s,i,g,a,0,0,0,0,0,0,0,0,0,0,0,0
p,o,i,n,t,0,0,0,0,0,0,0,0,0,0,0
g,a,r,t,e,n,0,0,0,0,0,0,0,0,0,0
b,r,ä,n,n,a,0,0,0,0,0,0,0,0,0,0
s,o,m,0,0,0,0,0,0,0,0,0,0,0,0,0
e,x,p,e,r,i,m,e,n,t,0,0,0,0,0,0
b,o,r,d,e,0,0,0,0,0,0,0,0,0,0,0
f,i,r,m,a,0,0,0,0,0,0,0,0,0,0,0
a,n,s,w,e,r,0,0,0,0,0,0,0,0,0,0
e,n,t,o,n,c,e,s,0,0,0,0,0,0,0,0
r,e,g,i,o,n,0,0,0,0,0,0,0,0,0,0
s,t,e,i,n,0,0,0,0,0,0,0,0,0,0,0
r,ö,d,0,0,0,0,0,0,0,0,0,0,0,0,0
s,i,n,g,e,l,0,0,0,0,0,0,0,0,0,0
s,e,i,t,e,0,0,0,0,0,0,0,0,0,0,0
h,o,t,0,0,0,0,0,0,0,0,0,0,0,0,0
c,a,r,0,0,0,0,0,0,0,0,0,0,0,0,0
o,p,e,r,a,t,e,0,0,0,0,0,0,0,0,0
t,r,a,j,e,0,0,0,0,0,0,0,0,0,0,0
c,i,e,n,c,i,a,0,0,0,0,0,0,0,0,0
h,ö,j,a,0,0,0,0,0,0,0,0,0,0,0,0
d,e,s,t,a,c,a,d,o,0,0,0,0,0,0,0
l,i,c,h,t,0,0,0,0,0,0,0,0,0,0,0
s,c,h,u,h,0,0,0,0,0,0,0,0,0,0,0
w,i,r,0,0,0,0,0,0,0,0,0,0,0,0,0
p,r,o,c,e,s,o,0,0,0,0,0,0,0,0,0
r,e,p,e,a,t,0,0,0,0,0,0,0,0,0,0
c,a,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s,c,h,ö,n,h,e,i,t,0,0,0,0,0,0,0
f,o,r,m,a,0,0,0,0,0,0,0,0,0,0,0
s,t,a,d,t,0,0,0,0,0,0,0,0,0,0,0
t,o,t,a,l,t,0,0,0,0,0,0,0,0,0,0
v,o,r,h,a,n,d,e,n,0,0,0,0,0,0,0
p,o,u,n,d,0,0,0,0,0,0,0,0,0,0,0
h,a,d,e,0,0,0,0,0,0,0,0,0,0,0,0
s,a,m,t,a,l,0,0,0,0,0,0,0,0,0,0
w,e,i,ß,0,0,0,0,0,0,0,0,0,0,0,0
t,r,e,f,f,e,n,0,0,0,0,0,0,0,0,0
b,ö,r,j,a,d,e,0,0,0,0,0,0,0,0,0
p,a,r,t,i,c,u,l,a,r,",",0,0,0,0,0
b,a,s,t,a,n,t,e,0,0,0,0,0,0,0,0
k,u,n,d,e,0,0,0,0,0,0,0,0,0,0,0
c,o,n,c,h,a,0,0,0,0,0,0,0,0,0,0
g,e,s,c,h,i,c,h,t,e,0,0,0,0,0,0
p,a,t,o,0,0,0,0,0,0,0,0,0,0,0,0
t,a,l,0,0,0,0,0,0,0,0,0,0,0,0,0
e,n,t,h,a,l,t,e,n,0,0,0,0,0,0,0
h,o,m,b,r,e,0,0,0,0,0,0,0,0,0,0
t,i,p,o,0,0,0,0,0,0,0,0,0,0,0,0
d,a,r,0,0,0,0,0,0,0,0,0,0,0,0,0
e,l,e,k,t,r,i,s,c,h,0,0,0,0,0,0
e,v,e,n,t,0,0,0,0,0,0,0,0,0,0,0
c,a,u,s,a,0,0,0,0,0,0,0,0,0,0,0
p,o,s,e,0,0,0,0,0,0,0,0,0,0,0,0
m,u,c,h,o,s,0,0,0,0,0,0,0,0,0,0
e,n,o,r,m,e,0,0,0,0,0,0,0,0,0,0
p,u,n,t,o,0,0,0,0,0,0,0,0,0,0,0
d,e,s,i,g,n,0,0,0,0,0,0,0,0,0,0
s,a,t,z,0,0,0,0,0,0,0,0,0,0,0,0
i,n,t,r,e,s,s,e,0,0,0,0,0,0,0,0
s,å,n,g,0,0,0,0,0,0,0,0,0,0,0,0
m,u,s,t,0,0,0,0,0,0,0,0,0,0,0,0
w,i,l,l,0,0,0,0,0,0,0,0,0,0,0,0
c,h,a,n,s,0,0,0,0,0,0,0,0,0,0,0
h,e,r,z,0,0,0,0,0,0,0,0,0,0,0,0
w,a,l,d,0,0,0,0,0,0,0,0,0,0,0,0
e,r,s,c,h,e,i,n,e,n,0,0,0,0,0,0
f,r,a,g,e,0,0,0,0,0,0,0,0,0,0,0
a,u,f,0,0,0,0,0,0,0,0,0,0,0,0,0
c,e,n,t,0,0,0,0,0,0,0,0,0,0,0,0
i,n,g,e,n,t,i,n,g,0,0,0,0,0,0,0
a,n,g,e,b,o,t,0,0,0,0,0,0,0,0,0
b,l,å,0,0,0,0,0,0,0,0,0,0,0,0,0
f,l,o,w,0,0,0,0,0,0,0,0,0,0,0,0
m,i,t,t,e,n,0,0,0,0,0,0,0,0,0,0
w,i,s,s,e,n,s,c,h,a,f,t,0,0,0,0
p,a,s,t,0,0,0,0,0,0,0,0,0,0,0,0
t,h,i,c,k,0,0,0,0,0,0,0,0,0,0,0
p,i,e,0,0,0,0,0,0,0,0,0,0,0,0,0
c,i,r,k,e,l,0,0,0,0,0,0,0,0,0,0
o,r,i,g,i,n,a,l,0,0,0,0,0,0,0,0
m,ä,r,k,e,0,0,0,0,0,0,0,0,0,0,0
t,a,l,a,0,0,0,0,0,0,0,0,0,0,0,0
p,o,n,e,r,0,0,0,0,0,0,0,0,0,0,0
d,e,s,d,e,0,0,0,0,0,0,0,0,0,0,0
m,e,h,r,e,r,e,0,0,0,0,0,0,0,0,0
p,r,o,b,a,b,l,e,0,0,0,0,0,0,0,0
p,a,r,t,0,0,0,0,0,0,0,0,0,0,0,0
b,o,a,t,0,0,0,0,0,0,0,0,0,0,0,0
q,u,e,0,0,0,0,0,0,0,0,0,0,0,0,0
l,i,k,n,a,n,d,e,0,0,0,0,0,0,0,0
o,l,j,a,0,0,0,0,0,0,0,0,0,0,0,0
v,o,l,l,s,t,ä,n,d,i,g,0,0,0,0,0
m,a,l,0,0,0,0,0,0,0,0,0,0,0,0,0
t,o,t,a,l,0,0,0,0,0,0,0,0,0,0,0
t,r,o,l,i,g,0,0,0,0,0,0,0,0,0,0
k,o,n,t,o,r,0,0,0,0,0,0,0,0,0,0
b,a,n,k,0,0,0,0,0,0,0,0,0,0,0,0
g,u,l,0,0,0,0,0,0,0,0,0,0,0,0,0
m,o,d,e,r,n,o,0,0,0,0,0,0,0,0,0
f,r,a,s,e,0,0,0,0,0,0,0,0,0,0,0
u,n,d,0,0,0,0,0,0,0,0,0,0,0,0,0
c,u,e,l,l,o,0,0,0,0,0,0,0,0,0,0
m,u,j,e,r,e,s,0,0,0,0,0,0,0,0,0
s,t,o,p,p,a,0,0,0,0,0,0,0,0,0,0
a,n,d,e,l,0,0,0,0,0,0,0,0,0,0,0
l,e,c,h,e,0,0,0,0,0,0,0,0,0,0,0
s,y,n,a,s,0,0,0,0,0,0,0,0,0,0,0
f,r,a,c,t,i,o,n,0,0,0,0,0,0,0,0
s,í,m,b,o,l,o,0,0,0,0,0,0,0,0,0
b,o,d,y,0,0,0,0,0,0,0,0,0,0,0,0
e,n,t,e,r,0,0,0,0,0,0,0,0,0,0,0
e,i,n,r,e,i,b,e,n,0,0,0,0,0,0,0
n,o,m,e,n,0,0,0,0,0,0,0,0,0,0,0
l,i,n,e,0,0,0,0,0,0,0,0,0,0,0,0
q,u,a,r,t,0,0,0,0,0,0,0,0,0,0,0
y,o,u,r,0,0,0,0,0,0,0,0,0,0,0,0
s,k,u,l,l,e,0,0,0,0,0,0,0,0,0,0
f,e,e,l,0,0,0,0,0,0,0,0,0,0,0,0
c,l,e,a,n,0,0,0,0,0,0,0,0,0,0,0
n,u,e,v,o,0,0,0,0,0,0,0,0,0,0,0
o,r,d,e,r,0,0,0,0,0,0,0,0,0,0,0
p,r,o,d,u,c,e,0,0,0,0,0,0,0,0,0
i,n,c,l,u,s,o,0,0,0,0,0,0,0,0,0
s,i,e,0,0,0,0,0,0,0,0,0,0,0,0,0
h,a,n,d,0,0,0,0,0,0,0,0,0,0,0,0
s,a,l,0,0,0,0,0,0,0,0,0,0,0,0,0
c,o,c,h,e,0,0,0,0,0,0,0,0,0,0,0
p,l,a,c,e,0,0,0,0,0,0,0,0,0,0,0
c,o,n,t,i,n,e,n,t,e,0,0,0,0,0,0
s,e,i,s,0,0,0,0,0,0,0,0,0,0,0,0
e,x,p,e,r,i,e,n,c,e,0,0,0,0,0,0
b,e,r,g,0,0,0,0,0,0,0,0,0,0,0,0
r,o,o,m,0,0,0,0,0,0,0,0,0,0,0,0
l,å,n,g,0,0,0,0,0,0,0,0,0,0,0,0
s,a,i,d,0,0,0,0,0,0,0,0,0,0,0,0
s,o,l,d,i,e,r,0,0,0,0,0,0,0,0,0
c,a,s,a,0,0,0,0,0,0,0,0,0,0,0,0
s,k,o,l,a,0,0,0,0,0,0,0,0,0,0,0
u,p,p,r,e,p,n,i,n,g,0,0,0,0,0,0
a,c,t,0,0,0,0,0,0,0,0,0,0,0,0,0
d,i,v,i,s,i,o,n,0,0,0,0,0,0,0,0
k,o,m,0,0,0,0,0,0,0,0,0,0,0,0,0
d,o,w,n,0,0,0,0,0,0,0,0,0,0,0,0
a,u,t,o,0,0,0,0,0,0,0,0,0,0,0,0
s,e,a,s,o,n,0,0,0,0,0,0,0,0,0,0
r,i,s,a,0,0,0,0,0,0,0,0,0,0,0,0
f,i,g,0,0,0,0,0,0,0,0,0,0,0,0,0
r,ö,r,e,l,s,e,0,0,0,0,0,0,0,0,0
t,r,ä,0,0,0,0,0,0,0,0,0,0,0,0,0
f,å,g,e,l,0,0,0,0,0,0,0,0,0,0,0
q,u,e,r,i,d,o,0,0,0,0,0,0,0,0,0
h,u,d,0,0,0,0,0,0,0,0,0,0,0,0,0
k,u,l,l,e,0,0,0,0,0,0,0,0,0,0,0
a,q,u,í,0,0,0,0,0,0,0,0,0,0,0,0
b,l,u,e,0,0,0,0,0,0,0,0,0,0,0,0
d,i,v,i,s,i,ó,n,0,0,0,0,0,0,0,0
f,r,å,n,0,0,0,0,0,0,0,0,0,0,0,0
i,n,s,t,r,u,m,e,n,t,o,0,0,0,0,0
t,i,e,m,p,o,0,0,0,0,0,0,0,0,0,0
h,i,e,r,0,0,0,0,0,0,0,0,0,0,0,0
t,o,d,0,0,0,0,0,0,0,0,0,0,0,0,0
s,t,o,o,d,0,0,0,0,0,0,0,0,0,0,0
e,i,n,m,a,l,0,0,0,0,0,0,0,0,0,0
w,e,i,g,h,t,0,0,0,0,0,0,0,0,0,0
b,e,r,ä,t,t,a,0,0,0,0,0,0,0,0,0
s,k,a,l,l,0,0,0,0,0,0,0,0,0,0,0
r,o,h,r,0,0,0,0,0,0,0,0,0,0,0,0
s,u,b,s,t,a,n,z,0,0,0,0,0,0,0,0
o,f,t,0,0,0,0,0,0,0,0,0,0,0,0,0
w,ö,r,t,e,r,b,u,c,h,0,0,0,0,0,0
s,a,g,e,n,0,0,0,0,0,0,0,0,0,0,0
c,e,n,t,r,u,m,0,0,0,0,0,0,0,0,0
t,h,e,0,0,0,0,0,0,0,0,0,0,0,0,0
a,b,s,a,t,z,0,0,0,0,0,0,0,0,0,0
b,e,g,e,i,s,t,e,r,n,0,0,0,0,0,0
c,i,m,a,0,0,0,0,0,0,0,0,0,0,0,0
s,t,å,0,0,0,0,0,0,0,0,0,0,0,0,0
b,l,o,m,m,a,0,0,0,0,0,0,0,0,0,0
p,i,t,c,h,0,0,0,0,0,0,0,0,0,0,0
e,r,f,i,n,d,e,n,0,0,0,0,0,0,0,0
v,o,r,b,e,i,0,0,0,0,0,0,0,0,0,0
f,ä,r,g,0,0,0,0,0,0,0,0,0,0,0,0
t,a,r,j,e,t,a,0,0,0,0,0,0,0,0,0
o,r,i,g,i,n,a,l,0,0,0,0,0,0,0,0
å,r,0,0,0,0,0,0,0,0,0,0,0,0,0,0
m,a,g,n,e,t,0,0,0,0,0,0,0,0,0,0
c,o,w,0,0,0,0,0,0,0,0,0,0,0,0,0
l,e,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k,l,u,f,t,0,0,0,0,0,0,0,0,0,0,0
t,y,s,t,0,0,0,0,0,0,0,0,0,0,0,0
t,a,i,l,0,0,0,0,0,0,0,0,0,0,0,0
d,u,r,a,n,t,e,0,0,0,0,0,0,0,0,0
t,o,t,0,0,0,0,0,0,0,0,0,0,0,0,0
c,u,i,d,a,d,o,0,0,0,0,0,0,0,0,0
m,e,i,n,e,0,0,0,0,0,0,0,0,0,0,0
m,o,v,i,m,i,e,n,t,o,0,0,0,0,0,0
c,l,a,s,s,0,0,0,0,0,0,0,0,0,0,0
g,a,b,0,0,0,0,0,0,0,0,0,0,0,0,0
c,o,n,s,t,r,u,i,r,0,0,0,0,0,0,0
g,e,g,e,n,0,0,0,0,0,0,0,0,0,0,0
n,e,c,k,0,0,0,0,0,0,0,0,0,0,0,0
p,u,e,r,t,a,0,0,0,0,0,0,0,0,0,0
b,e,r,o,0,0,0,0,0,0,0,0,0,0,0,0
m,o,l,é,c,u,l,a,0,0,0,0,0,0,0,0
b,e,s,o,n,d,e,r,e,0,0,0,0,0,0,0
c,e,n,t,0,0,0,0,0,0,0,0,0,0,0,0
g,l,a,s,0,0,0,0,0,0,0,0,0,0,0,0
d,ä,c,k,e,t,0,0,0,0,0,0,0,0,0,0
t,o,n,e,0,0,0,0,0,0,0,0,0,0,0,0
g,e,d,a,n,k,e,n,0,0,0,0,0,0,0,0
b,a,r,n,0,0,0,0,0,0,0,0,0,0,0,0
m,i,d,d,l,e,0,0,0,0,0,0,0,0,0,0
i,l,s,k,a,0,0,0,0,0,0,0,0,0,0,0
e,n,d,a,s,t,0,0,0,0,0,0,0,0,0,0
a,r,k,0,0,0,0,0,0,0,0,0,0,0,0,0
r,o,l,l,e,0,0,0,0,0,0,0,0,0,0,0
b,e,r,ü,h,r,e,n,0,0,0,0,0,0,0,0
e,s,p,e,r,e,0,0,0,0,0,0,0,0,0,0
p,e,n,s,a,d,o,0,0,0,0,0,0,0,0,0
e,r,r,e,i,c,h,e,n,0,0,0,0,0,0,0
a,c,h,t,0,0,0,0,0,0,0,0,0,0,0,0
u,t,v,e,c,k,l,a,0,0,0,0,0,0,0,0
m,a,ß,s,t,a,b,0,0,0,0,0,0,0,0,0
f,ö,r,b,e,r,e,d,a,0,0,0,0,0,0,0
d,o,b,l,e,0,0,0,0,0,0,0,0,0,0,0
t,o,c,a,r,0,0,0,0,0,0,0,0,0,0,0
q,u,é,0,0,0,0,0,0,0,0,0,0,0,0,0
s,i,t,t,a,0,0,0,0,0,0,0,0,0,0,0
t,r,o,c,k,e,n,0,0,0,0,0,0,0,0,0
n,e,u,n,0,0,0,0,0,0,0,0,0,0,0,0
e,q,u,a,t,e,0,0,0,0,0,0,0,0,0,0
t,h,i,s,0,0,0,0,0,0,0,0,0,0,0,0
g,r,a,n,d,e,0,0,0,0,0,0,0,0,0,0
n,å,g,o,n,0,0,0,0,0,0,0,0,0,0,0
h,u,e,v,o,0,0,0,0,0,0,0,0,0,0,0
m,a,s,k,i,n,0,0,0,0,0,0,0,0,0,0
t,ö,t,e,n,0,0,0,0,0,0,0,0,0,0,0
v,e,r,k,l,i,g,t,0,0,0,0,0,0,0,0
z,e,i,c,h,e,n,0,0,0,0,0,0,0,0,0
d,r,a,h,t,0,0,0,0,0,0,0,0,0,0,0
v,e,r,s,u,c,h,0,0,0,0,0,0,0,0,0
r,e,p,i,t,a,0,0,0,0,0,0,0,0,0,0
l,a,t,a,0,0,0,0,0,0,0,0,0,0,0,0
p,o,e,m,a,0,0,0,0,0,0,0,0,0,0,0
m,u,s,i,k,0,0,0,0,0,0,0,0,0,0,0
p,a,s,e,o,0,0,0,0,0,0,0,0,0,0,0
p,a,l,i,l,l,o,0,0,0,0,0,0,0,0,0
z,i,e,h,e,n,0,0,0,0,0,0,0,0,0,0
s,t,o,n,e,0,0,0,0,0,0,0,0,0,0,0
s,p,o,t,0,0,0,0,0,0,0,0,0,0,0,0
e,v,e,r,0,0,0,0,0,0,0,0,0,0,0,0
e,s,p,e,r,a,0,0,0,0,0,0,0,0,0,0
n,a,t,u,r,e,0,0,0,0,0,0,0,0,0,0
b,r,e,d,0,0,0,0,0,0,0,0,0,0,0,0
a,h,o,r,a,0,0,0,0,0,0,0,0,0,0,0
e,x,a,c,t,a,0,0,0,0,0,0,0,0,0,0
e,s,t,u,d,i,o,0,0,0,0,0,0,0,0,0
r,e,i,h,e,0,0,0,0,0,0,0,0,0,0,0
ö,g,a,0,0,0,0,0,0,0,0,0,0,0,0,0
f,i,n,i,s,h,0,0,0,0,0,0,0,0,0,0
b,l,i,c,k,0,0,0,0,0,0,0,0,0,0,0
e,n,e,r,g,i,0,0,0,0,0,0,0,0,0,0
f,e,w,0,0,0,0,0,0,0,0,0,0,0,0,0
s,y,s,t,e,m,0,0,0,0,0,0,0,0,0,0
z,e,i,g,e,n,0,0,0,0,0,0,0,0,0,0
t,a,n,z,0,0,0,0,0,0,0,0,0,0,0,0
e,s,p,e,r,a,n,z,a,0,0,0,0,0,0,0
p,u,n,k,t,0,0,0,0,0,0,0,0,0,0,0
g,r,a,y,0,0,0,0,0,0,0,0,0,0,0,0
b,r,u,n,0,0,0,0,0,0,0,0,0,0,0,0
p,a,g,a,r,0,0,0,0,0,0,0,0,0,0,0
c,o,n,0,0,0,0,0,0,0,0,0,0,0,0,0
ö,p,p,e,n,0,0,0,0,0,0,0,0,0,0,0
o,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s,c,h,l,e,p,p,e,n,d,0,0,0,0,0,0
l,i,e,b,e,0,0,0,0,0,0,0,0,0,0,0
v,ä,s,t,e,r,0,0,0,0,0,0,0,0,0,0
s,l,a,g,s,m,å,l,0,0,0,0,0,0,0,0
t,u,n,n,0,0,0,0,0,0,0,0,0,0,0,0
t,h,o,s,e,0,0,0,0,0,0,0,0,0,0,0
s,e,g,m,e,n,t,0,0,0,0,0,0,0,0,0
e,m,p,r,e,s,a,0,0,0,0,0,0,0,0,0
d,e,t,r,á,s,0,0,0,0,0,0,0,0,0,0
g,e,b,r,a,c,h,t,0,0,0,0,0,0,0,0
q,u,a,r,t,0,0,0,0,0,0,0,0,0,0,0
h,ä,s,t,0,0,0,0,0,0,0,0,0,0,0,0
w,e,t,t,e,r,0,0,0,0,0,0,0,0,0,0
p,u,n,k,t,0,0,0,0,0,0,0,0,0,0,0
s,t,e,p,0,0,0,0,0,0,0,0,0,0,0,0
s,i,f,f,r,a,n,0,0,0,0,0,0,0,0,0
ä,n,d,e,0,0,0,0,0,0,0,0,0,0,0,0
v,e,r,0,0,0,0,0,0,0,0,0,0,0,0,0
d,e,n,k,e,n,0,0,0,0,0,0,0,0,0,0
i,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v,i,s,i,t,0,0,0,0,0,0,0,0,0,0,0
v,e,r,w,e,n,d,u,n,g,0,0,0,0,0,0
m,i,l,c,h,0,0,0,0,0,0,0,0,0,0,0
f,i,e,l,0,0,0,0,0,0,0,0,0,0,0,0
l,e,a,s,t,0,0,0,0,0,0,0,0,0,0,0
c,o,n,s,i,d,e,r,a,r,0,0,0,0,0,0
k,l,e,i,d,e,n,0,0,0,0,0,0,0,0,0
n,ä,s,t,a,0,0,0,0,0,0,0,0,0,0,0
l,i,n,j,e,0,0,0,0,0,0,0,0,0,0,0
s,c,h,w,a,n,z,0,0,0,0,0,0,0,0,0
m,a,i,n,0,0,0,0,0,0,0,0,0,0,0,0
l,a,d,o,0,0,0,0,0,0,0,0,0,0,0,0
s,u,g,a,r,0,0,0,0,0,0,0,0,0,0,0
s,t,a,v,a,0,0,0,0,0,0,0,0,0,0,0
d,a,m,a,0,0,0,0,0,0,0,0,0,0,0,0
b,e,i,s,p,i,e,l,0,0,0,0,0,0,0,0
n,a,m,n,0,0,0,0,0,0,0,0,0,0,0,0
d,r,e,i,e,c,k,0,0,0,0,0,0,0,0,0
l,l,e,g,a,r,0,0,0,0,0,0,0,0,0,0
s,c,h,l,a,g,e,n,0,0,0,0,0,0,0,0
e,r,g,e,b,n,i,s,0,0,0,0,0,0,0,0
l,a,n,g,u,a,g,e,0,0,0,0,0,0,0,0
m,i,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o,p,u,e,s,t,a,0,0,0,0,0,0,0,0,0
w,o,r,k,0,0,0,0,0,0,0,0,0,0,0,0
r,e,s,p,u,e,s,t,a,0,0,0,0,0,0,0
f,ä,s,t,e,0,0,0,0,0,0,0,0,0,0,0
k,a,m,p,f,0,0,0,0,0,0,0,0,0,0,0
m,a,n,t,e,n,e,r,0,0,0,0,0,0,0,0
k,l,a,r,0,0,0,0,0,0,0,0,0,0,0,0
k,o,c,k,0,0,0,0,0,0,0,0,0,0,0,0
k,e,p,s,0,0,0,0,0,0,0,0,0,0,0,0
c,o,n,t,i,n,u,a,r,0,0,0,0,0,0,0
f,a,m,i,l,i,e,0,0,0,0,0,0,0,0,0
ö,s,t,0,0,0,0,0,0,0,0,0,0,0,0,0
s,a,m,m,a,n,f,a,t,t,n,i,n,g,0,0
u,m,z,u,g,0,0,0,0,0,0,0,0,0,0,0
k,a,t,z,e,0,0,0,0,0,0,0,0,0,0,0
d,e,l,e,t,r,e,a,r,0,0,0,0,0,0,0
g,l,a,s,s,0,0,0,0,0,0,0,0,0,0,0
á,r,b,o,l,0,0,0,0,0,0,0,0,0,0,0
v,e,r,s,o,r,g,u,n,g,0,0,0,0,0,0
a,u,g,e,0,0,0,0,0,0,0,0,0,0,0,0
w,e,r,t,0,0,0,0,0,0,0,0,0,0,0,0
k,ä,n,d,e,0,0,0,0,0,0,0,0,0,0,0
w,h,i,c,h,0,0,0,0,0,0,0,0,0,0,0
f,r,e,u,n,d,0,0,0,0,0,0,0,0,0,0
b,r,o,r,0,0,0,0,0,0,0,0,0,0,0,0
o,r,t,0,0,0,0,0,0,0,0,0,0,0,0,0
m,a,t,e,r,i,a,l,e,s,0,0,0,0,0,0
f,r,a,m,g,å,n,g,0,0,0,0,0,0,0,0
z,u,h,a,u,s,e,0,0,0,0,0,0,0,0,0
s,o,m,0,0,0,0,0,0,0,0,0,0,0,0,0
b,u,t,0,0,0,0,0,0,0,0,0,0,0,0,0
t,j,u,g,o,0,0,0,0,0,0,0,0,0,0,0
p,a,i,r,0,0,0,0,0,0,0,0,0,0,0,0
f,e,t,t,0,0,0,0,0,0,0,0,0,0,0,0
n,o,r,0,0,0,0,0,0,0,0,0,0,0,0,0
t,r,ä,d,0,0,0,0,0,0,0,0,0,0,0,0
g,r,i,t,o,0,0,0,0,0,0,0,0,0,0,0
g,e,n,u,g,0,0,0,0,0,0,0,0,0,0,0
w,h,y,0,0,0,0,0,0,0,0,0,0,0,0,0
o,r,d,e,n,0,0,0,0,0,0,0,0,0,0,0
c,o,a,s,t,0,0,0,0,0,0,0,0,0,0,0
f,r,a,u,0,0,0,0,0,0,0,0,0,0,0,0
k,o,l,o,n,i,0,0,0,0,0,0,0,0,0,0
i,m,a,g,i,n,a,r,0,0,0,0,0,0,0,0
v,e,r,k,t,y,g,0,0,0,0,0,0,0,0,0
b,e,t,t,e,r,0,0,0,0,0,0,0,0,0,0
b,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0
w,h,i,t,e,0,0,0,0,0,0,0,0,0,0,0
z,ä,h,l,e,n,0,0,0,0,0,0,0,0,0,0
e,x,e,r,c,i,s,e,0,0,0,0,0,0,0,0
b,r,i,g,h,t,0,0,0,0,0,0,0,0,0,0
c,o,u,l,d,0,0,0,0,0,0,0,0,0,0,0
d,a,s,s,0,0,0,0,0,0,0,0,0,0,0,0
t,o,m,ó,0,0,0,0,0,0,0,0,0,0,0,0
g,e,n,e,r,a,l,0,0,0,0,0,0,0,0,0
g,e,h,a,l,t,e,n,0,0,0,0,0,0,0,0
s,o,m,m,e,r,0,0,0,0,0,0,0,0,0,0
r,o,c,a,0,0,0,0,0,0,0,0,0,0,0,0
v,a,d,0,0,0,0,0,0,0,0,0,0,0,0,0
c,a,p,i,t,a,l,0,0,0,0,0,0,0,0,0
e,r,w,a,r,t,e,n,0,0,0,0,0,0,0,0
t,i,e,r,r,a,0,0,0,0,0,0,0,0,0,0
o,v,a,n,0,0,0,0,0,0,0,0,0,0,0,0
p,e,s,o,0,0,0,0,0,0,0,0,0,0,0,0
w,a,l,k,0,0,0,0,0,0,0,0,0,0,0,0
m,o,o,n,0,0,0,0,0,0,0,0,0,0,0,0
e,s,c,u,c,h,a,r,0,0,0,0,0,0,0,0
f,ö,r,v,ä,n,t,a,0,0,0,0,0,0,0,0
m,a,c,h,e,n,0,0,0,0,0,0,0,0,0,0
t,r,a,e,r,0,0,0,0,0,0,0,0,0,0,0
o,h,r,0,0,0,0,0,0,0,0,0,0,0,0,0
s,t,u,d,e,n,t,e,n,0,0,0,0,0,0,0
k,l,a,r,0,0,0,0,0,0,0,0,0,0,0,0
s,ó,l,o,0,0,0,0,0,0,0,0,0,0,0,0
k,o,s,t,y,m,0,0,0,0,0,0,0,0,0,0
m,o,r,i,r,0,0,0,0,0,0,0,0,0,0,0
v,a,l,l,e,0,0,0,0,0,0,0,0,0,0,0
a,m,p,l,i,o,0,0,0,0,0,0,0,0,0,0
a,n,d,r,a,0,0,0,0,0,0,0,0,0,0,0
t,i,l,l,s,a,m,m,a,n,s,0,0,0,0,0
r,o,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s,c,h,ü,t,z,e,n,0,0,0,0,0,0,0,0
l,å,g,0,0,0,0,0,0,0,0,0,0,0,0,0
m,i,n,u,t,e,0,0,0,0,0,0,0,0,0,0
b,o,d,e,n,0,0,0,0,0,0,0,0,0,0,0
h,a,f,e,n,0,0,0,0,0,0,0,0,0,0,0
d,e,s,d,e,0,0,0,0,0,0,0,0,0,0,0
t,o,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b,a,r,e,n,0,0,0,0,0,0,0,0,0,0,0
a,r,b,e,i,t,0,0,0,0,0,0,0,0,0,0
l,e,d,d,e,0,0,0,0,0,0,0,0,0,0,0
s,t,o,d,0,0,0,0,0,0,0,0,0,0,0,0
r,á,p,i,d,o,0,0,0,0,0,0,0,0,0,0
c,l,e,a,r,0,0,0,0,0,0,0,0,0,0,0
s,h,i,n,e,0,0,0,0,0,0,0,0,0,0,0
f,a,m,i,l,y,0,0,0,0,0,0,0,0,0,0
i,n,t,e,0,0,0,0,0,0,0,0,0,0,0,0
p,a,a,r,0,0,0,0,0,0,0,0,0,0,0,0
b,e,t,t,0,0,0,0,0,0,0,0,0,0,0,0
f,a,l,l,0,0,0,0,0,0,0,0,0,0,0,0
